bait_gene,auroc_score
TOR3A,0.779997703525089
SOAT1,0.592465010653092
TOR1AIP2,0.7695870172618364
TOR1AIP1,0.7254117707097384
QSOX1,0.6643255380768298
LHX4,0.7048688063386347
XPR1,0.5942128832242508
STX6,0.7412987311247632
GLUL,0.6757760171470126
DHX9,0.7174060040060728
LAMC1,0.7139740498335055
SMG7,0.7925134917901022
ARPC5,0.6415226502842051
TSEN15,0.7332778320032152
EDEM3,0.7388700694723546
RNF2,0.7917352419591484
TRMT1L,0.46954619104119616
SWT1,0.7163173910547166
IVNS1ABP,0.43973667087687063
TPR,0.5980913741850703
ODR4,0.6698817315420829
UCHL5,0.5355826029267297
RO60,0.6279774435130963
GLRX2,0.5876672216799679
ZBTB41,0.6692139863351897
NEK7,0.6032554400872712
PTPRC,0.5531836711259115
ZNF281,0.7241947522535453
KIF14,0.4982776438167413
TMEM9,0.7422231153470746
NAV1,0.6963713613136591
IPO9,0.6975351169288475
TIMM17A,0.6522116329212436
RNPEP,0.6738933226158351
UBE2T,0.5479133973794669
PPP1R12B,0.726841591548487
KDM5B,0.6763820313596407
RABIF,0.6095596256530975
KLHL12,0.7609560990546178
TMEM183A,0.7467562291881962
ATP2B4,0.6767411150025837
LAX1,0.6993595386637068
ZC3H11A,0.5529273676018422
SNRPE,0.6077748433931692
PPP1R15B,0.7288501039792806
MDM4,0.7546152766614358
RBBP5,0.6577614472895217
NUCKS1,0.5416427450530102
RAB29,0.6187862433254866
SRGAP2,0.738189101950728
EIF2D,0.7426824366997761
YOD1,0.6707469713498306
CD46,0.5651305801150788
PLXNA2,0.6596658437159097
RCOR3,0.7939296513185594
TRAF5,0.6991502554975024
NEK2,0.7575560403669257
LPGAT1,0.7094160877303783
INTS7,0.6184215562444979
NSL1,0.6232377744606473
TATDN3,0.6229379569028208
RPS6KC1,0.6163164542427374
PTPN14,0.7413446632600333
CENPF,0.6967823834857937
KCTD3,0.7903892524974165
RRP15,0.7467646552219096
LYPLAL1,0.6376700924384223
BPNT1,0.717345122581386
IARS2,0.5236026588076191
RAB3GAP2,0.6781190790606878
TAF1A,0.6179077912384452
MIA3,0.5224863168369884
CAPN2,0.6114371016822645
TP53BP2,0.7787410214210078
NVL,0.7512372968938393
CNIH4,0.7007820772891389
WDR26,0.7909506130312194
LBR,0.561992064403363
ENAH,0.6953534657633864
SRP9,0.6455135810974598
TMEM63A,0.7438709306998909
PYCR2,0.6815984383074009
SDE2,0.541763947895536
LIN9,0.5921907094831655
PARP1,0.5574629055510901
CDC42BPA,0.7433312281104667
