bait_gene,auroc_score
IFT172,0.5268575201056296
ZNF512,0.4777397671347977
GPN1,0.5958708438362742
SUPT7L,0.5083903492978034
SLC4A1AP,0.6791681670867843
MRPL33,0.5122074180770616
PPP1CB,0.5363101668467171
TRMT61B,0.6188752850798224
WDR43,0.527787780578562
YPEL5,0.6166906733885488
LCLAT1,0.538734845756812
MEMO1,0.5606529828351938
DPY30,0.5728423958708438
SPAST,0.570495738806866
YIPF4,0.5936862321450006
BIRC6,0.5991957748169487
LTBP1,0.6011403192894009
FAM98A,0.49089545072620333
CRIM1,0.6871504021125915
STRN,0.5791621654063138
HEATR5B,0.618149081742888
GPATCH11,0.5687792581922938
EIF2AK2,0.5547353258912496
CEBPZOS,0.5095786820309687
CEBPZ,0.5589785139839155
PRKD3,0.43074660905053413
SRSF7,0.6108750450126035
MORN2,0.5652622734365622
SOS1,0.5906013683831473
COX7A2L,0.5938962909614692
MTA3,0.5216960749009723
ZFP36L2,0.5957208018245109
THADA,0.4986436202136598
LRPPRC,0.5541711679270196
PPM1B,0.4514464049933981
PREPL,0.5609470651782499
SRBD1,0.5480314488056656
PRKCE,0.6800804225183051
RHOQ,0.6306205737606531
PIGF,0.6430740607370063
MCFD2,0.505101428399952
CALM2,0.48462369463449767
MSH2,0.6090565358300324
MSH6,0.5795282679150162
FBXO11,0.5877325651182331
FOXN2,0.5903252910815029
CHAC2,0.5722722362261433
ERLEC1,0.5708378345936862
PSME4,0.5824330812627536
SPTBN1,0.6560016804705318
RTN4,0.6088404753330933
RPS27A,0.5865202256631857
MTIF2,0.6074540871444004
CCDC88A,0.6107970231664867
CFAP36,0.48946104909374627
PPP4R3B,0.5038050654183172
PNPT1,0.5588224702916816
EFEMP1,0.5409614692113792
VRK2,0.5677229624294803
PAPOLG,0.5593086064097947
REL,0.6320069619493458
PUS10,0.5789881166726684
PEX13,0.5739887168407154
USP34,0.603895090625375
XPO1,0.5155683591405593
FAM161A,0.6210959068539191
CCT4,0.6568959308606409
COMMD1,0.6665766414596087
B3GNT2,0.5720561757292042
EHBP1,0.5323490577361661
WDPCP,0.6237666546633057
MDH1,0.6070579762333453
UGP2,0.5007802184611692
RAB1A,0.5026827511703277
ACTR2,0.5656883927499701
ETAA1,0.6015364302004561
C1D,0.5718401152322651
PNO1,0.5043272116192534
PPP3R1,0.4976113311727284
FBXO48,0.5646981154723323
GFPT1,0.5833993518185092
NFU1,0.6932601128315928
GMCL1,0.6096447005161445
SNRNP27,0.5601068299123755
PCBP1,0.6806265754411235
TIA1,0.5244148361541232
PCYOX1,0.4973772656343776
SNRPG,0.7093746248949705
FAM136A,0.47110791021486015
NAGK,0.71681670867843
MPHOSPH10,0.5483015244268395
PAIP2B,0.560574960989077
ZNF638,0.5648421558036251
EXOC6B,0.506421798103469
SPR,0.6953907093986316
CCT7,0.6478033849477853
TPRKB,0.5072200216060497
DUSP11,0.6157244028327932
STAMBP,0.6443644220381707
ACTG2,0.5864542071780099
BOLA3,0.47392870003601006
MOB1A,0.5172188212699556
MTHFD2,0.5619433441363582
DCTN1,0.6079702316648662
WDR54,0.6198955707598127
RTKN,0.5702676749489857
MRPL53,0.44740127235625976
TTC31,0.6423898691633657
HTRA2,0.6080242467891009
HK2,0.6430980674588885
MRPL19,0.5909614692113792
GCFC2,0.581580842635938
SUCLG1,0.6389689112951626
